DBA Name,Street Address,Yelp Name,Price Level,Rating,Review Count,Top Yelp Category,Is Closed,Yelp Address,Zipcode,Supervisor District,Neighborhood,Business Start Date,Business End Date,Location Start Date,Location End Date,Yelp ID
International Smoke,301 Mission St,International Smoke San Francisco,$$$,3.5,1183,American (New),FALSE,301 Mission St,94105.0,6.0,Financial District/South Beach,10/5/06,,7/6/11,,8bJr4G9QtbJ_tmEbVX6X4A
Wago Sushi,2365 Chestnut St,Wago sushi,$$,4,77,Sushi Bars,FALSE,2365 Chestnut St,94123.0,,,11/16/17,,11/16/17,,3Reec-_JZaemqsI0MlW_SQ
Royal Ground Coffee,2216 Polk St,Royal Ground Coffee,$,4,218,Coffee & Tea,FALSE,2216 Polk St,94109.0,,,5/12/15,11/20/17,5/12/15,11/20/17,Tc8saXtOXpRiA8CoXQsfdA
Royal Ground Coffee,2216 Polk St,Royal Ground Coffee,$,4,218,Coffee & Tea,FALSE,2216 Polk St,94109.0,,,11/17/17,,11/17/17,,Tc8saXtOXpRiA8CoXQsfdA
Lokma,1801 Clement St,Lokma,$$,4.5,256,Mediterranean,FALSE,1801 Clement St,94121.0,,,4/27/17,,11/17/17,,E2Ri3Uudb3ogKfWBJIIhRw
Heritage,708 Clement St,Heritage Restaurant & Bar,$$,4,192,American (New),FALSE,708 Clement St,94118.0,,,11/17/17,,11/17/17,,J9UxQxX91mgYF7c2HqRAsA
The Pine Tar Grill And Bar,917 Folsom St,Pine Tar Grill,$$,4,116,American (Traditional),TRUE,917 Folsom St,94107.0,,,10/30/17,,11/1/17,11/20/17,in045et85K152Lu0fntPxQ
Pine Tar Grill And Bar,917 Folsom St,Pine Tar Grill,$$,4,116,American (Traditional),TRUE,917 Folsom St,94107.0,,,10/30/17,,11/20/17,,in045et85K152Lu0fntPxQ
Raavi Indian Nepalese,1063 Market St,Chanvi Eatery,$,4.5,234,Indian,FALSE,1063 Market St,94103.0,,,12/6/17,,12/7/17,4/9/18,5ZpwZiSh2jVSjyO54LsMiw
Hi-Way,3853 24th St,Hi-Way Burger & Fry,$$,4,139,Burgers,FALSE,3853 24th St,94114.0,,,12/1/17,,12/1/17,,RNQAf0JNiwRW_bsGM9xA4Q
Aura Lounge & Restaurant,2368 3rd St,Aura Mixology and Chow,$$,4,69,Cocktail Bars,FALSE,2368 3rd St,94107.0,10.0,Potrero Hill,12/11/17,,12/11/17,,y7xph4fH_UBPo8kqov3c7Q
Cafe X,578 Market St,Cafe X Market,$,4,100,Coffee & Tea,FALSE,578 Market St,94104.0,3.0,Financial District/South Beach,5/9/16,,12/11/17,,_UkR5msuiMeuUCT5xslUNw
City Cafe,50 Phelan Ave,CCSF City Cafe,$,3,42,Cafes,FALSE,50 Phelan Ave,94112.0,,,12/11/17,,12/11/17,,b4WQX82KnbbzCn_N8Nmxxg
Dnm Hot Pot,1115 Clement St,DNM Hot Pot,$$,4.5,94,Hot Pot,FALSE,1115 Clement St,94118.0,,,12/12/17,,12/12/17,,ZBs6ryONhJd5qmxhILdkLQ
Bota Tapas & Paella Bar,490 Geary St,Bota Tapas & Paella Bar,$$$,4,274,Spanish,FALSE,490 Geary St,94102.0,,,12/31/91,,12/18/13,,2H4HtGBwT8KRfUuWmE3uAg
Park Gyros Castro,449 Castro St,Park Gyros - Castro,$$,4,197,Turkish,FALSE,449 Castro St,94114.0,,,1/17/17,,1/17/17,,OTedmgwS2zqmBW8wONGwCw
Khan Toke Thai House,5937 Geary Blvd,Khan Toke Thai House,$$,4,622,Thai,FALSE,5937 Geary Blvd,94121.0,1.0,Outer Richmond,3/28/13,,12/14/17,,EZXYDHd6I6_p6CblR78_qg
Foundation Cafe,335 Kearny St,Foundation Cafe,$$,4,179,Salad,FALSE,335 Kearny St,94108.0,3.0,Financial District/South Beach,12/15/17,12/15/17,12/15/17,12/15/17,nazsxzdzrarom2XwIBB0XA
Foundation Cafe,335 Kearny St,Foundation Cafe,$$,4,179,Salad,FALSE,335 Kearny St,94108.0,3.0,Financial District/South Beach,12/15/17,,12/15/17,,nazsxzdzrarom2XwIBB0XA
Bon Voyage!,584 Valencia St,Bon Voyage,$$,4,118,Bars,FALSE,584 Valencia St,94110.0,,,12/19/17,,12/19/17,,TvPheRa8TfhyET_vsN2uKQ
Birdsong,1085 Mission St,Birdsong,$$$$,4.5,224,American (New),FALSE,1085 Mission St,94103.0,6.0,South of Market,1/2/17,,12/19/17,,XVPiXV_TPivnr9szB5kc-A
Dispensa Italian Charcoal Kitchen,39 Taylor St,Dispensa Italian Charcoal Kitchen,$$$,4.5,86,Italian,FALSE,39 Taylor St,94102.0,,,12/28/15,,12/26/17,,ub6z_k_Z-ix5pDvVRV1yOQ
Yuanbao Jiaozi,2110 Irving St,Yuanbao Jiaozi,$,4,296,Chinese,FALSE,2110 Irving St,94122.0,,,12/27/17,,12/27/17,,K24TuqugeeJVkaFkS166BA
Sizzling Pot King,139 8th St,Sizzling Pot King,$$,3.5,171,Szechuan,FALSE,139 8th St,94103.0,6.0,South of Market,12/28/17,,12/28/17,,BXWpEh0BkpAe6uE_83k5VA
The Cordial,163 Jessie St,The Cordial,$$,4.5,39,Bars,FALSE,163 Jessie St,94105.0,6.0,Financial District/South Beach,1/2/18,,1/2/18,,3dD_poo6FjpSpv3LcHJybg
Sorrel Restaurant,3228 Sacramento St,Sorrel,$$$,4,209,American (New),FALSE,3228 Sacramento St,94115.0,,,1/1/18,,1/1/18,,JoU4A0wItwpBr1s-pyiCxg
Orchids Cafe,1031 Ocean Ave,Orchids Cafe,$$,4,123,Chinese,FALSE,1031 Ocean Ave,94112.0,,,1/2/18,,1/2/18,,7UO9ZSGbm1X6GkezeJeyFg
The Little Fresh,420 Judah St,The Little Fresh,$$,4.5,17,Chinese,TRUE,420 Judah St,94122.0,,,1/9/18,,1/9/18,,L8YzQF-3S-XsJxtwoIZR6g
Tenroku Ramen #2,4435 Mission St,Tenroku Ramen,$$,3,49,Ramen,FALSE,4435 Mission St,94112.0,,,7/1/09,,1/10/18,,KJe17Rv76-l-6vMthEEI7g
Dobbs Ferry,409 Gough St,Dobbs Ferry Restaurant,$$,4,592,American (Traditional),FALSE,409 Gough St,94102.0,,,1/8/18,,1/8/18,,YCRkBdOsc290blM8TXwS3A
Bar Crenn,3131 Fillmore St,Bar Crenn,$$$$,4,88,Wine Bars,FALSE,3131 Fillmore St,94123.0,2.0,Marina,1/11/18,,1/11/18,,1P8K-4e333xzfb8rBEkUog
The Sausage Factory,517 Castro St,The Sausage Factory,$$,3.5,576,Italian,FALSE,517 Castro St,94114.0,8.0,Castro/Upper Market,11/1/03,2/14/18,11/1/03,2/14/18,9i5LZqFVbTRq215ypJYzYQ
The Sausage Factory,517 Castro St,The Sausage Factory,$$,3.5,576,Italian,FALSE,517 Castro St,94114.0,,,1/11/18,,1/11/18,,9i5LZqFVbTRq215ypJYzYQ
Mr. Bread,1018 Taraval St,Mr Bread,$,4.5,162,Bakeries,FALSE,1018 Taraval St,94116.0,,,11/4/15,1/2/18,11/4/15,1/2/18,7iqJv4Re8o07-3G3VSNPQQ
Mr. Bread,1018 Taraval St,Mr Bread,$,4.5,162,Bakeries,FALSE,1018 Taraval St,94116.0,,,1/2/18,,1/2/18,,7iqJv4Re8o07-3G3VSNPQQ
Pizzeria Avellino,2769 Lombard St,Pizzeria Avellino,$,3.5,335,Pizza,FALSE,2769 Lombard St,94123.0,,,10/1/02,3/18/18,12/30/13,3/18/18,YGdCt1nVHcQCCDVCCRmS6A
Pizzeria Avellino,2769 Lombard St,Pizzeria Avellino,$,3.5,335,Pizza,FALSE,2769 Lombard St,94123.0,,,1/11/18,,1/11/18,,YGdCt1nVHcQCCDVCCRmS6A
Avery,1552 Fillmore St,Avery Restaurant,$$$$,4.5,104,American (New),FALSE,1552 Fillmore St,94115.0,,,7/1/17,,1/12/18,,auXdl2WBTohNUH2_37Jyag
Qualitea,4023 18th St,QualiTea,$,4,159,Bubble Tea,FALSE,4023 18th St,94114.0,,,11/28/17,9/1/19,11/28/17,9/1/19,tCjO8oR2xKEeiPqFRWaJpw
Qualitea,4023 18th St,QualiTea,$,4,159,Bubble Tea,FALSE,4023 18th St,94114.0,,,8/27/19,,8/27/19,,tCjO8oR2xKEeiPqFRWaJpw
Toppu Ramen & Dim Sum House,941 Kearny St,Toppu Ramen & Dim Sum House,$$,4,237,Dim Sum,FALSE,941 Kearny St,94133.0,,,1/17/18,,1/17/18,,RAqykee1WPsTsEBuBVC3mg
Zen Yai Thai Restaurant,771 Ellis St,Zen Yai Thai Restaurant,$,4,694,Thai,FALSE,771 Ellis St,94121.0,6.0,Tenderloin,1/9/06,12/31/17,1/9/06,12/31/17,xaYfmUNTchH56sdxjHulfg
Zen Yai Thai Restaurant,771 Ellis St,Zen Yai Thai Restaurant,$,4,694,Thai,FALSE,771 Ellis St,94109.0,,,1/2/18,,1/2/18,,xaYfmUNTchH56sdxjHulfg
Daily Driver,2535 3rd St,Daily Driver,No record in Yelp,3.5,185,Bagels,FALSE,2535 3rd St,94107.0,,,10/1/17,,12/1/17,,01PEEGsmzViln0LKbQNG2Q
Cento Osteria,100 Brannan St,CENTO Osteria,$$,4,160,Italian,FALSE,100 Brannan St,94107.0,6.0,Financial District/South Beach,1/19/18,,1/19/18,,6kH4VYv05rLRDqoCZKtqFw
People's Bistro,1419 Haight St,People's Bistro,$$,4,172,Chinese,TRUE,1419 Haight St,94117.0,,,6/1/17,,1/19/18,,Bx6oh79eBfWQx4cgop7ACA
The Brew Coop,819 Valencia St,The Brew Coop,$$,4.5,211,Beer Bar,FALSE,819 Valencia St,94110.0,,,12/12/17,,1/23/18,,c7oErwrhdsk3tL4vR9EC1w
The Cheese Steak Shop,1716 Divisadero St,The Cheese Steak Shop,$$,4,912,Sandwiches,FALSE,1716 Divisadero St,94115.0,,,1/23/18,,1/23/18,,RJjuozKTsgwPNa429tnxbg
Lapisara Eatery,698 Post St,Lapisara Eatery,$$,4.5,693,Breakfast & Brunch,FALSE,698 Post St,94109.0,,,1/23/18,1/23/18,1/23/18,1/23/18,0mNzmmh1mrdh5Cpg2QUBiw
Lapisara Eatery,698 Post St,Lapisara Eatery,$$,4.5,693,Breakfast & Brunch,FALSE,698 Post St,94109.0,,,8/1/17,,1/23/18,,0mNzmmh1mrdh5Cpg2QUBiw
Tuba Express Mediterranean Kebab And Gyro,1550 California St,Tuba Express Mediterranean Kebab & Gyro,$$,4.5,176,Mediterranean,FALSE,1550 California St,94109.0,3.0,Nob Hill,1/24/18,,1/24/18,,8wXA5hCMasPDEQYvwB3NYw
Golden Coffee,901 Sutter St,Golden Coffee Shop,$,4,480,Breakfast & Brunch,FALSE,901 Sutter St,94109.0,3.0,Nob Hill,1/1/90,1/24/18,7/7/95,1/24/18,rBwyayyqFMD8chqenrRxag
Golden Coffee,901 Sutter St,Golden Coffee Shop,$,4,480,Breakfast & Brunch,FALSE,901 Sutter St,94112.0,,,1/24/18,,1/24/18,,rBwyayyqFMD8chqenrRxag
Violet's,2301 Clement St,Violet's,$$,3.5,152,Cocktail Bars,FALSE,2301 Clement St,94121.0,1.0,Outer Richmond,1/29/18,,1/29/18,,_zCS5z46c2ZgoEDdMPjT8A
Rose Kitchen,607 Larkin St,Rose Kitchen,$$,4,43,Vietnamese,TRUE,607 Larkin St,94109.0,6.0,Tenderloin,1/27/18,,1/27/18,,AnOXcqR0aafQYJjpc2s6YA
Wooly Pig,2295 3rd St,Wooly Pig,$,4.5,656,Sandwiches,FALSE,2295 3rd St,94107.0,,,1/30/18,,1/30/18,,Id2aVe9l5YQlHtlXnGye-Q
Happy Donuts,3801 24th St,Happy Donuts,$,4,245,Donuts,FALSE,3801 24th St,94114.0,8.0,Noe Valley,7/1/13,1/12/18,7/1/13,1/12/18,dgOM7j47ta8oAjQun6NC_w
Happy Donuts,3801 24th St,Happy Donuts,$,4,245,Donuts,FALSE,3801 24th St,94114.0,,,1/12/18,,1/12/18,,dgOM7j47ta8oAjQun6NC_w
Casa De La Condesa,2763 Mission St,Casa De La Condesa Restaurant,$$,4.5,42,Mexican,FALSE,2763 Mission St,94110.0,9.0,Mission,1/31/18,,1/31/18,3/23/18,5r5R1XN4j7d__Jvw3vAp_g
Hotel San Francisco,653 Commercial St,Hotel San Francisco,$$,4,103,American (New),FALSE,653 Commercial St,94111.0,3.0,Chinatown,9/28/17,,2/1/18,,jj8XB8zmqlhfyRWwPUcWhg
Executive Order Bar & Lounge,868 Mission St,Executive Order Bar & Lounge,No record in Yelp,4.5,91,Cocktail Bars,FALSE,868 Mission St,94103.0,6.0,South of Market,11/9/04,,2/1/18,,EnQ3Om_c7ZK_tyScaobHlA
Creative Sushi Catering,800 Van Ness Ave,Creative Sushi Catering,$$,4.5,27,Caterers,FALSE,800 Van Ness Ave,94109.0,,,4/7/05,12/21/17,5/1/06,12/21/17,57MTH5bcQWs0uKtb8pgIyg
Creative Sushi Catering,800 Van Ness Ave,Creative Sushi Catering,$$,4.5,27,Caterers,FALSE,800 Van Ness Ave,94109.0,6.0,Tenderloin,12/21/17,,1/30/18,,57MTH5bcQWs0uKtb8pgIyg
Indo,4039 18th St,INDO,$$$,4.5,100,Indonesian,TRUE,4039 18th St,94114.0,,,2/5/18,,2/5/18,3/26/19,D8TnH9-dWtqVLOkOama82w
Toyama Japanese Restaurant,3727 Geary Blvd,Toyama Sushi,$$,4,76,Japanese,FALSE,3727 Geary Blvd,94118.0,,,2/5/18,,2/5/18,,KutHWQT6Ha5ZRplvZ5mLXg
Teapenter,1518 Irving St,Teapenter,$,4,75,Bubble Tea,FALSE,1518 Irving St,94122.0,5.0,Inner Sunset,2/6/18,2/6/18,2/6/18,2/6/18,RZHt146wACErasKjJpBAGA
Teapenter,1518 Irving St,Teapenter,$,4,75,Bubble Tea,FALSE,1518 Irving St,94122.0,5.0,Inner Sunset,2/6/18,,2/6/18,,RZHt146wACErasKjJpBAGA
Z Zoul Cafe,295 Eddy St,Z Zoul Cafe,$,4.5,108,Cafes,FALSE,295 Eddy St,94102.0,,,2/1/18,,2/1/18,,EsnNcX1lxxhUQNtnooRM7A
Nico,710 Montgomery St,Nico,$$$,4,290,American (New),FALSE,710 Montgomery St,94111.0,3.0,Chinatown,6/11/13,,1/1/18,,aDM5I7syc0LR49nf7pLIXQ
Recovery Room,4528 Mission St,Recovery Room,$,4.5,33,Sports Bars,FALSE,4528 Mission St,94112.0,,,2/7/18,,2/7/18,,QKxnAWCaExqaVjKK6_N_wQ
Wing Lee Bakery,503 Clement St,Wing Lee Bakery,$,4,476,Bakeries,FALSE,503 Clement St,94118.0,1.0,Inner Richmond,12/1/13,2/21/18,12/1/13,2/21/18,cHBLiy_53nQZrsrR-NH_Hg
Wing Lee Bakery,503 Clement St,Wing Lee Bakery,$,4,476,Bakeries,FALSE,503 Clement St,94118.0,,,2/8/18,,2/8/18,,cHBLiy_53nQZrsrR-NH_Hg
Beer Nerds,3331 24th St,Beer Nerds,$$,4.5,40,Beer Bar,FALSE,3331 24th St,94110.0,,,2/9/18,,2/9/18,,pXvWsggJNJqgmkJ6NBEsMQ
Bon Appetit @ Usf Crossroads,2130 Fulton St,Bon Appetit,$$,2,32,Fast Food,FALSE,2130 Fulton St,94117.0,1.0,Lone Mountain/USF,7/1/87,,12/17/17,,HcZ1IJ9r0EIhg0_CKFmF7A
Casa Mayah Restaurant,294 Turk St,Casa Mayah Restaurant,No record in Yelp,5,4,Mexican,FALSE,294 Turk St,94102.0,6.0,Tenderloin,11/17/14,,2/13/18,,zoye33wZbjxBjB5cLTSTHQ
Eggxotic,3251 20th Ave,Eggxotic,$,2.5,160,Bubble Tea,TRUE,3251 20th Ave,94132.0,7.0,Lakeshore,2/6/18,,2/6/18,2/6/18,qQzhH7Da218OsI7xE3DnGA
Bunn Mike,300 De Haro St,Bunn Mike,$,4,77,Vietnamese,FALSE,300 De Haro St,94103.0,10.0,Mission Bay,10/7/16,,2/14/18,12/26/18,yLB2jM5grcs9ZyqS2BSReA
Izakaya Yoki,900 Bush St,Izakaya Yoki,$$,4,181,Izakaya,FALSE,900 Bush St,94109.0,3.0,Nob Hill,2/13/18,,2/13/18,,bUllrq8bcGbn9TKtVcjL-A
Sunday At The Museum,200 Larkin St,Sunday at the Museum,$$,4,58,Cafes,FALSE,200 Larkin St,94102.0,,,2/16/18,,2/16/18,,LnE9YNch4gkUao89-pXaBQ
Cafe 2238,2238 Geary Blvd,Café 2238,$,2.5,74,Bakeries,FALSE,2238 Geary Blvd,94115.0,5.0,Japantown,1/1/11,,2/16/18,,CABtCkwmr-W7J4pq8Rl5Hg
Boba Guys,836 Divisadero St,Boba Guys,$,4,106,Bubble Tea,FALSE,836 Divisadero St,94117.0,5.0,Western Addition,10/1/12,,2/16/18,,g2ckHUzTfnsFR_pW0Ism7g
Ichipub,1706 Post St,IchiPub,$$,4.5,24,Karaoke,FALSE,1706 Post St,94115.0,,,2/21/18,,2/21/18,,5GymfszGcdPeSxugCQUreQ
Poke Delish,708 Kearny St,Poke Delish,$$,4,235,Hawaiian,TRUE,708 Kearny St,94108.0,3.0,Chinatown,5/4/16,,2/22/18,2/20/19,U2liLzHRf-EOM9MGH8U6Rw
Ace King Bbq,1820 Clement St,Aceking BBQ,$,3.5,39,Barbeque,FALSE,1820 Clement St,94121.0,,,2/22/18,,2/22/18,,2FuVuO6uJUviM1QAawlAPA
Aroma Tea Shop,430 Beach St,Aroma Tea Shop,$$,5,18,Coffee & Tea,FALSE,430 Beach St,94133.0,,,9/20/06,,2/27/18,,4xCg6hKEjbJW3DAeivAGBg
Kokio Republic,428 11th St,Kokio Republic,$$,4,179,Food Trucks,FALSE,428 11th St,94109.0,,,12/9/17,,12/9/17,12/31/18,gsLpJ7W3dgTQ5xUBim00UQ
La Spot,3201 20th Ave,La Spot,No record in Yelp,4.5,11,Juice Bars & Smoothies,FALSE,3201 20th Ave,94132.0,,,2/28/18,,2/28/18,,4CwgHUAIpOaEOGaVe4u3GA
Broken Record Kitchen,1166 Geneva Ave,Broken Record,$,4,1242,Dive Bars,FALSE,1166 Geneva Ave,94112.0,11.0,Excelsior,3/1/18,,3/1/18,,QCQ3WN7hd9xMPs2_ycHa_A
Last Rites,718 14th St,Last Rites,$$,4.5,173,Cocktail Bars,FALSE,718 14th St,94114.0,,,3/1/18,,3/1/18,,IHag8Alsxf1VAkfyHNGFug
Back Room,4601 Geary Blvd,Back Room,$,4.5,48,Coffee & Tea,TRUE,4601 Geary Blvd,94118.0,,,4/21/15,,3/2/18,,Vm6Vq_5dLFs2YzSD9MQhlQ
Bing & Boba,1476 Haight St,Bing & Boba,$,3,53,Bubble Tea,TRUE,1476 Haight St,94117.0,,,2/20/18,10/28/19,2/20/18,10/28/19,Yl-RSgod49o-vA8DLpg3Vg
Joey And Pat's Bakery & Coffee,2499 Folsom St,Joey & Pat's Italian Bakery & Cafe,$,3.5,73,Bakeries,FALSE,2499 Folsom St,94123.0,,,10/1/11,3/2/18,10/1/11,3/2/18,ZATgEABxp-snfhtiYpDM4A
Joey And Pat's Bakery & Coffee,2499 Folsom St,Joey & Pat's Italian Bakery & Cafe,$,3.5,73,Bakeries,FALSE,2499 Folsom St,94110.0,,,3/2/18,,3/2/18,,ZATgEABxp-snfhtiYpDM4A
Spice Kitchen,432 Sutter St,Spice Kitchen,$$,3.5,117,Szechuan,FALSE,432 Sutter St,94108.0,3.0,Financial District/South Beach,3/4/18,,3/4/18,,AgUY2nxGNOhMQOo41dY7ow
Bay Subs & Deli,2486 Sacramento St,Bay Subs & Deli,$,4.5,147,Sandwiches,FALSE,2486 Sacramento St,94115.0,2.0,Pacific Heights,12/1/11,3/31/18,12/1/11,3/31/18,Nty8mxwmbRviQmWUKedhfg
Bay Subs & Deli,2486 Sacramento St,Bay Subs & Deli,$,4.5,147,Sandwiches,FALSE,2486 Sacramento St,94115.0,,,3/6/18,,3/6/18,,Nty8mxwmbRviQmWUKedhfg
Blue Fog Market,2567 Gough St,Blue Fog Market,$$,3.5,341,Delis,FALSE,2567 Gough St,94123.0,2.0,Marina,6/24/10,11/30/16,6/24/10,11/30/16,qaesqmgpYV9KCxWw_VVkCw
Blue Fog Market,2567 Gough St,Blue Fog Market,$$,3.5,341,Delis,FALSE,2567 Gough St,94123.0,,,5/26/16,5/21/18,11/30/16,5/21/18,qaesqmgpYV9KCxWw_VVkCw
Blue Fog Market,2567 Gough St,Blue Fog Market,$$,3.5,341,Delis,FALSE,2567 Gough St,94123.0,,,3/6/18,,3/6/18,,qaesqmgpYV9KCxWw_VVkCw
Pacific Cafe,7000 Geary Blvd,Pacific Cafe,$$,4,740,Seafood,FALSE,7000 Geary Blvd,94121.0,,,1/1/18,,1/1/18,,ZiTRspDPY9T_kh4tQDwDMQ
Curio At The Chapel,777 Valencia St,The Chapel,$$,4,285,Music Venues,FALSE,777 Valencia St,94110.0,9.0,Mission,3/23/11,,3/11/18,,FH6GnjcOSdlcSAAA947Ygg
Le Trio,2575 Judah St,Le Trio,No record in Yelp,4.5,92,Coffee & Tea,FALSE,2575 Judah St,94122.0,4.0,Sunset/Parkside,3/14/18,,3/14/18,,UVt1r213Ju4wi5YdoDDVmA
The Salad Place & Rotisserie,5392 Mission St,The Salad Place & Rotisserie,No record in Yelp,5,28,Sandwiches,FALSE,5392 Mission St,94112.0,11.0,Outer Mission,3/15/18,,3/15/18,,1rrYWG3rEiAoAnu_0XPsEA
Kitava,2011 Mission St,Kitava,$$,4.5,375,Gluten-Free,FALSE,2011 Mission St,94110.0,,,10/20/15,,3/1/17,,BC5aw6Kdt6pxz02du20DyA
Eat Sushi,1516 Folsom St,Eat Sushi Restaurant,$$,4.5,144,Sushi Bars,FALSE,1516 Folsom St,94103.0,,,3/21/18,,3/21/18,,5HA7OuFkkN76mBiJmI-MoA
77 Chinese And Vietnamese Cuisine,77 Battery St,77 Chinese & Vietnamese Cuisine,$,3,181,Chinese,FALSE,77 Battery St,94111.0,3.0,Financial District/South Beach,3/5/18,,3/21/18,,YQl-Fre0Btv_Vi04-1d2hQ
Alx,680 Folsom St,ALX by Alexander's Steakhouse,No record in Yelp,3.5,155,American (New),FALSE,680 Folsom St,94107.0,6.0,Financial District/South Beach,7/2/10,,7/2/10,1/24/19,idtdAc0ZmoO5HcO3EvQqkA
Doppio Zero,395 Hayes St,Doppio Zero,$$,4,202,Pizza,FALSE,395 Hayes St,94102.0,5.0,Hayes Valley,3/23/18,,3/23/18,,hpWxd0XzCugruD-Dl_i4Kw
Casa De La Condesa Restaurant,2763 Mission St,Casa De La Condesa Restaurant,$$,4.5,42,Mexican,FALSE,2763 Mission St,94110.0,9.0,Mission,1/31/18,,3/23/18,,5r5R1XN4j7d__Jvw3vAp_g
Firepie,3498 Cesar Chavez St,Firepie,$$,4.5,260,Pizza,FALSE,3498 Cesar Chavez St,94110.0,,,1/22/16,,3/26/18,4/3/18,OZmcsRlyzYLhPLLu1FTlgg
Grinders Pizzeria,448 Balboa St,Grinders Pizzeria,$$,3.5,302,Pizza,FALSE,448 Balboa St,94108.0,,,12/21/17,,3/27/18,,DT8cEytrHzXzI4YP53WaHw
Cafe Guatemalteco,4794 Mission St,Yo Soy Café Guatemalteco,$,4.5,76,Cafes,FALSE,4794 Mission St,94112.0,11.0,Outer Mission,3/28/18,,3/28/18,,BbeE3FtAlrAfr5wk8vkuyw
Cento Coffee,372 Ritch St,Cento,$,4,217,Coffee & Tea,FALSE,372 Ritch St,94107.0,6.0,South of Market,6/1/17,,3/29/18,,vN62LU8SPRThy_Qr0WnR5A
La Catrachita,1600 Guerrero St,La Catrachita Cafe,$,4.5,71,Cafes,TRUE,1600 Guerrero St,94110.0,8.0,Noe Valley,3/9/18,,3/9/18,,K4He9m65xKuKacpbK6ebLQ
La Catrachita,1600 Guerrero St,La Catrachita Cafe,$,4.5,71,Cafes,TRUE,1600 Guerrero St,94110.0,8.0,Noe Valley,4/1/18,,4/1/18,,K4He9m65xKuKacpbK6ebLQ
Karma Cafe,1901 Hayes St,Karma Cafe,$$,4.5,60,Coffee & Tea,FALSE,1901 Hayes St,94117.0,,,3/29/18,,3/29/18,,XpwlIikIpDa8Squ9sHeTqA
Urban Ritual,488 Fell St,Urban Ritual,$,4.5,519,Bubble Tea,FALSE,488 Fell St,94102.0,5.0,Hayes Valley,3/30/18,,3/30/18,,VQPtsRVNTFkFptcXDTtIyg
Palermo Ii Delicatessen,658 Vallejo St,Palermo II Delicatessen,No record in Yelp,5,60,Delis,FALSE,658 Vallejo St,94133.0,,,3/9/18,,3/9/18,,zYUgm_qOcly8mhLdTSFnKw
Delicious Dimsum,752 Jackson St,Delicious Dim Sum,$,4,947,Dim Sum,FALSE,752 Jackson St,94133.0,,,4/2/18,,4/2/18,,Fo5Wscbb9rwcLuaO-sc2zQ
Mix Traditions,800 Cortland Ave,Mix Traditions,No record in Yelp,4.5,61,American (Traditional),FALSE,800 Cortland Ave,94110.0,,,5/26/17,,4/4/18,,pZKsbXuxgKzLljJdWI_Dbw
Purple Kow,3620 Balboa St,Purple Kow,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St,94121.0,1.0,Outer Richmond,1/1/16,,1/1/16,,wBvDeIMjm_bq7dfyyusAwg
Purple Kow,3620 Balboa St,Purple Kow,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St,94121.0,1.0,Outer Richmond,3/28/18,,3/28/18,,wBvDeIMjm_bq7dfyyusAwg
Purplekow,3620 Balboa St,Purple Kow,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St,94121.0,1.0,Outer Richmond,1/1/16,,1/1/16,,wBvDeIMjm_bq7dfyyusAwg
Purplekow,3620 Balboa St,Purple Kow,$,3.5,2344,Coffee & Tea,FALSE,3620 Balboa St,94121.0,1.0,Outer Richmond,3/28/18,,3/28/18,,wBvDeIMjm_bq7dfyyusAwg
Double Decker,2956 24th St,Double Decker,$,3.5,44,Chicken Wings,FALSE,2956 24th St,94110.0,,,1/17/08,,4/8/18,,xF_rXBt1ZrE0nO-fKoVHqQ
What The Cluck,1782 Haight St,What The Cluck,$$,4.5,152,Thai,FALSE,1782 Haight St,94117.0,5.0,Haight Ashbury,4/9/18,,4/9/18,,x9KuQxYGSbPBqkTh77NGHA
Raavi Eatery,1063 Market St,Chanvi Eatery,$,4.5,234,Indian,FALSE,1063 Market St,94103.0,,,12/6/17,,4/9/18,5/20/18,5ZpwZiSh2jVSjyO54LsMiw
The Boardroom,1600 Powell St,The Boardroom,$$,4,425,Sports Bars,FALSE,1600 Powell St,94133.0,,,6/1/06,,4/6/18,,mi8ADETT7WJfssSTld7OmA
Ichiraku Ramen,5336 Geary Blvd,Ichiraku Ramen,$$,4,227,Ramen,FALSE,5336 Geary Blvd,94121.0,,,4/1/18,,4/1/18,,8jzDfZi2bCtXlQ9PVYh3wA
Loving Cup,608 Divisadero St,Loving Cup,$$,3.5,49,Ice Cream & Frozen Yogurt,FALSE,608 Divisadero St,94117.0,5.0,Hayes Valley,10/6/08,,4/1/18,,_oQlxPvf4tDtTM-FwPmpuw
Yo Tambien Cantina,205 Hugo St,Yo También Cantina,$$,4.5,51,Cafes,FALSE,205 Hugo St,94122.0,5.0,Inner Sunset,4/11/18,,4/11/18,,6Yoh6t8_nmpJqwmNDENP6w
Venus Cafe,700 Clement St,Venus Cafe,$$,3,114,Hong Kong Style Cafe,FALSE,700 Clement St,94118.0,,,4/16/18,,4/16/18,,3jXC8RbeYZ4X5c7g5lMdaA
Irving Pizza,928 Geary St,Irving Pizza,$,3.5,224,Pizza,FALSE,928 Geary St,94109.0,6.0,Tenderloin,7/1/11,4/27/18,7/1/11,4/27/18,qBpdp2DI-CKTgaxpEJpvvQ
